slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
black-07-0.851-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.851-+2.png,images_balanced/black-07-0.851-+2.png,images_balanced/black-07-0.851-+2.png,black,"(0, 0, 0)",0.851,neutral,7,neutral,2,0.0,0.0,0.798,22,14,2,8,0,2,16,flat,thin,True
black-03-0.207--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.207--1.png,images_balanced/black-03-0.207--1.png,images_balanced/black-03-0.207--1.png,black,"(0, 0, 0)",0.207,flat,3,thin,-1,0.991,1.0,0.808,22,14,2,8,0,2,16,flat,thin,False
black-03-0.208--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.208--1.png,images_balanced/black-03-0.208--1.png,images_balanced/black-03-0.208--1.png,black,"(0, 0, 0)",0.208,flat,3,thin,-1,0.99,1.0,0.818,22,14,2,8,0,2,16,flat,thin,False
black-04-0.732-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.732-+0.png,images_balanced/black-04-0.732-+0.png,images_balanced/black-04-0.732-+0.png,black,"(0, 0, 0)",0.732,flat,4,thin,0,0.335,0.8,0.828,22,14,2,8,0,2,16,flat,thin,False
black-03-0.209-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.209-+0.png,images_balanced/black-03-0.209-+0.png,images_balanced/black-03-0.209-+0.png,black,"(0, 0, 0)",0.209,flat,3,thin,0,0.989,1.0,0.838,22,14,2,8,0,2,16,flat,thin,False
black-03-0.230--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.230--2.png,images_balanced/black-03-0.230--2.png,images_balanced/black-03-0.230--2.png,black,"(0, 0, 0)",0.23,flat,3,thin,-2,0.962,1.0,0.848,22,14,2,8,0,2,16,flat,thin,False
black-04-0.205--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.205--2.png,images_balanced/black-04-0.205--2.png,images_balanced/black-04-0.205--2.png,black,"(0, 0, 0)",0.205,flat,4,thin,-2,0.994,0.8,0.859,22,14,2,8,0,2,16,flat,thin,False
black-04-0.450--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.450--1.png,images_balanced/black-04-0.450--1.png,images_balanced/black-04-0.450--1.png,black,"(0, 0, 0)",0.45,flat,4,thin,-1,0.687,0.8,0.869,22,14,2,8,0,2,16,flat,thin,False
black-08-0.891-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.891-+3.png,images_balanced/black-08-0.891-+3.png,images_balanced/black-08-0.891-+3.png,black,"(0, 0, 0)",0.891,neutral,8,neutral,3,0.0,0.0,0.879,22,14,2,8,0,2,16,flat,thin,True
black-03-0.320--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.320--1.png,images_balanced/black-03-0.320--1.png,images_balanced/black-03-0.320--1.png,black,"(0, 0, 0)",0.32,flat,3,thin,-1,0.85,1.0,0.889,22,14,2,8,0,2,16,flat,thin,False
black-04-0.200--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.200--1.png,images_balanced/black-04-0.200--1.png,images_balanced/black-04-0.200--1.png,black,"(0, 0, 0)",0.2,flat,4,thin,-1,1.0,0.8,0.899,22,14,2,8,0,2,16,flat,thin,False
black-04-0.524--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.524--1.png,images_balanced/black-04-0.524--1.png,images_balanced/black-04-0.524--1.png,black,"(0, 0, 0)",0.524,flat,4,thin,-1,0.595,0.8,0.909,22,14,2,8,0,2,16,flat,thin,False
black-03-0.759-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.759-+0.png,images_balanced/black-03-0.759-+0.png,images_balanced/black-03-0.759-+0.png,black,"(0, 0, 0)",0.759,flat,3,thin,0,0.301,1.0,0.919,22,14,2,8,0,2,16,flat,thin,False
black-04-0.960-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.960-+1.png,images_balanced/black-04-0.960-+1.png,images_balanced/black-04-0.960-+1.png,black,"(0, 0, 0)",0.96,neutral,4,thin,1,0.0,0.8,0.929,22,14,2,8,0,2,16,flat,thin,False
black-06-0.264-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-06-0.264-+0.png,images_balanced/black-06-0.264-+0.png,images_balanced/black-06-0.264-+0.png,black,"(0, 0, 0)",0.264,flat,6,thin,0,0.92,0.4,0.939,22,14,2,8,0,2,16,flat,thin,False
black-04-0.202--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.202--2.png,images_balanced/black-04-0.202--2.png,images_balanced/black-04-0.202--2.png,black,"(0, 0, 0)",0.202,flat,4,thin,-2,0.997,0.8,0.949,22,14,2,8,0,2,16,flat,thin,False
black-03-0.210--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.210--1.png,images_balanced/black-03-0.210--1.png,images_balanced/black-03-0.210--1.png,black,"(0, 0, 0)",0.21,flat,3,thin,-1,0.987,1.0,0.96,22,14,2,8,0,2,16,flat,thin,False
black-03-0.258--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.258--1.png,images_balanced/black-03-0.258--1.png,images_balanced/black-03-0.258--1.png,black,"(0, 0, 0)",0.258,flat,3,thin,-1,0.927,1.0,0.97,22,14,2,8,0,2,16,flat,thin,False
black-03-0.381--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.381--1.png,images_balanced/black-03-0.381--1.png,images_balanced/black-03-0.381--1.png,black,"(0, 0, 0)",0.381,flat,3,thin,-1,0.774,1.0,0.98,22,14,2,8,0,2,16,flat,thin,False
black-03-0.218--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.218--1.png,images_balanced/black-03-0.218--1.png,images_balanced/black-03-0.218--1.png,black,"(0, 0, 0)",0.218,flat,3,thin,-1,0.977,1.0,0.99,22,14,2,8,0,2,16,flat,thin,False
black-04-0.278--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.278--1.png,images_balanced/black-04-0.278--1.png,images_balanced/black-04-0.278--1.png,black,"(0, 0, 0)",0.278,flat,4,thin,-1,0.902,0.8,1.0,22,14,2,8,0,2,16,flat,thin,False
black-07-0.804-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.804-+3.png,images_balanced/black-07-0.804-+3.png,images_balanced/black-07-0.804-+3.png,black,"(0, 0, 0)",0.804,neutral,7,neutral,3,0.0,0.0,0.0,22,14,2,8,0,2,16,flat,thick,True
black-09-1.123-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.123-+3.png,images_balanced/black-09-1.123-+3.png,images_balanced/black-09-1.123-+3.png,black,"(0, 0, 0)",1.123,neutral,9,neutral,3,0.0,0.0,0.01,22,14,2,8,0,2,16,flat,thick,True
black-08-0.932-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.932-+3.png,images_balanced/black-08-0.932-+3.png,images_balanced/black-08-0.932-+3.png,black,"(0, 0, 0)",0.932,neutral,8,neutral,3,0.0,0.0,0.02,22,14,2,8,0,2,16,flat,thick,True
black-09-1.002-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.002-+2.png,images_balanced/black-09-1.002-+2.png,images_balanced/black-09-1.002-+2.png,black,"(0, 0, 0)",1.002,neutral,9,neutral,2,0.0,0.0,0.03,22,14,2,8,0,2,16,flat,thick,True
black-10-1.304-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-1.304-+3.png,images_balanced/black-10-1.304-+3.png,images_balanced/black-10-1.304-+3.png,black,"(0, 0, 0)",1.304,neutral,10,neutral,3,0.0,0.0,0.04,22,14,2,8,0,2,16,flat,thick,True
black-09-1.155-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.155-+3.png,images_balanced/black-09-1.155-+3.png,images_balanced/black-09-1.155-+3.png,black,"(0, 0, 0)",1.155,neutral,9,neutral,3,0.0,0.0,0.051,22,14,2,8,0,2,16,flat,thick,True
black-08-0.881-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.881-+3.png,images_balanced/black-08-0.881-+3.png,images_balanced/black-08-0.881-+3.png,black,"(0, 0, 0)",0.881,neutral,8,neutral,3,0.0,0.0,0.061,22,14,2,8,0,2,16,flat,thick,True
black-07-1.027-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.027-+3.png,images_balanced/black-07-1.027-+3.png,images_balanced/black-07-1.027-+3.png,black,"(0, 0, 0)",1.027,neutral,7,neutral,3,0.0,0.0,0.071,22,14,2,8,0,2,16,flat,thick,True
black-08-1.257-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.257-+3.png,images_balanced/black-08-1.257-+3.png,images_balanced/black-08-1.257-+3.png,black,"(0, 0, 0)",1.257,neutral,8,neutral,3,0.0,0.0,0.081,22,14,2,8,0,2,16,flat,thick,True
black-08-1.301-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.301-+3.png,images_balanced/black-08-1.301-+3.png,images_balanced/black-08-1.301-+3.png,black,"(0, 0, 0)",1.301,neutral,8,neutral,3,0.0,0.0,0.091,22,14,2,8,0,2,16,flat,thick,True
black-06-0.935-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-06-0.935-+2.png,images_balanced/black-06-0.935-+2.png,images_balanced/black-06-0.935-+2.png,black,"(0, 0, 0)",0.935,neutral,6,neutral,2,0.0,0.0,0.101,22,14,2,8,0,2,16,flat,thick,True
black-07-1.370-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.370-+2.png,images_balanced/black-07-1.370-+2.png,images_balanced/black-07-1.370-+2.png,black,"(0, 0, 0)",1.37,neutral,7,neutral,2,0.0,0.0,0.111,22,14,2,8,0,2,16,flat,thick,True
black-08-0.943-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.943-+2.png,images_balanced/black-08-0.943-+2.png,images_balanced/black-08-0.943-+2.png,black,"(0, 0, 0)",0.943,neutral,8,neutral,2,0.0,0.0,0.121,22,14,2,8,0,2,16,flat,thick,True
black-07-1.079-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.079-+2.png,images_balanced/black-07-1.079-+2.png,images_balanced/black-07-1.079-+2.png,black,"(0, 0, 0)",1.079,neutral,7,neutral,2,0.0,0.0,0.131,22,14,2,8,0,2,16,flat,thick,True
black-10-1.164-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-1.164-+2.png,images_balanced/black-10-1.164-+2.png,images_balanced/black-10-1.164-+2.png,black,"(0, 0, 0)",1.164,neutral,10,neutral,2,0.0,0.0,0.141,22,14,2,8,0,2,16,flat,thick,True
black-06-1.379-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-06-1.379-+3.png,images_balanced/black-06-1.379-+3.png,images_balanced/black-06-1.379-+3.png,black,"(0, 0, 0)",1.379,neutral,6,neutral,3,0.0,0.0,0.152,22,14,2,8,0,2,16,flat,thick,True
black-10-1.145-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-1.145-+3.png,images_balanced/black-10-1.145-+3.png,images_balanced/black-10-1.145-+3.png,black,"(0, 0, 0)",1.145,neutral,10,neutral,3,0.0,0.0,0.162,22,14,2,8,0,2,16,flat,thick,True
black-07-1.365-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.365-+2.png,images_balanced/black-07-1.365-+2.png,images_balanced/black-07-1.365-+2.png,black,"(0, 0, 0)",1.365,neutral,7,neutral,2,0.0,0.0,0.172,22,14,2,8,0,2,16,flat,thick,True
black-07-1.218-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.218-+2.png,images_balanced/black-07-1.218-+2.png,images_balanced/black-07-1.218-+2.png,black,"(0, 0, 0)",1.218,neutral,7,neutral,2,0.0,0.0,0.182,22,14,2,8,0,2,16,flat,thick,True
black-08-1.008-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.008-+2.png,images_balanced/black-08-1.008-+2.png,images_balanced/black-08-1.008-+2.png,black,"(0, 0, 0)",1.008,neutral,8,neutral,2,0.0,0.0,0.192,22,14,2,8,0,2,16,flat,thick,True
black-07-1.104-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.104-+3.png,images_balanced/black-07-1.104-+3.png,images_balanced/black-07-1.104-+3.png,black,"(0, 0, 0)",1.104,neutral,7,neutral,3,0.0,0.0,0.202,22,14,2,8,0,2,16,flat,thick,True
black-10-0.863-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-0.863-+2.png,images_balanced/black-10-0.863-+2.png,images_balanced/black-10-0.863-+2.png,black,"(0, 0, 0)",0.863,neutral,10,neutral,2,0.0,0.0,0.212,22,14,2,8,0,2,16,flat,thick,True
black-09-1.061-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.061-+3.png,images_balanced/black-09-1.061-+3.png,images_balanced/black-09-1.061-+3.png,black,"(0, 0, 0)",1.061,neutral,9,neutral,3,0.0,0.0,0.222,22,14,2,8,0,2,16,flat,thick,True
black-09-1.079-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.079-+3.png,images_balanced/black-09-1.079-+3.png,images_balanced/black-09-1.079-+3.png,black,"(0, 0, 0)",1.079,neutral,9,neutral,3,0.0,0.0,0.232,22,14,2,8,0,2,16,flat,thick,True
black-09-1.311-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.311-+3.png,images_balanced/black-09-1.311-+3.png,images_balanced/black-09-1.311-+3.png,black,"(0, 0, 0)",1.311,neutral,9,neutral,3,0.0,0.0,0.242,22,14,2,8,0,2,16,flat,thick,True
black-13-0.214-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.214-+5.png,images_balanced/black-13-0.214-+5.png,images_balanced/black-13-0.214-+5.png,black,"(0, 0, 0)",0.214,flat,13,thick,5,0.982,0.833,0.253,22,14,2,8,0,2,16,flat,thick,False
black-14-1.084-+6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-1.084-+6.png,images_balanced/black-14-1.084-+6.png,images_balanced/black-14-1.084-+6.png,black,"(0, 0, 0)",1.084,neutral,14,thick,6,0.0,1.0,0.263,22,14,2,8,0,2,16,flat,thick,False
black-10-0.234-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-0.234-+3.png,images_balanced/black-10-0.234-+3.png,images_balanced/black-10-0.234-+3.png,black,"(0, 0, 0)",0.234,flat,10,thick,3,0.957,0.333,0.273,22,14,2,8,0,2,16,flat,thick,False
black-14-0.206-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.206-+5.png,images_balanced/black-14-0.206-+5.png,images_balanced/black-14-0.206-+5.png,black,"(0, 0, 0)",0.206,flat,14,thick,5,0.992,1.0,0.283,22,14,2,8,0,2,16,flat,thick,False
black-13-0.212-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.212-+5.png,images_balanced/black-13-0.212-+5.png,images_balanced/black-13-0.212-+5.png,black,"(0, 0, 0)",0.212,flat,13,thick,5,0.985,0.833,0.293,22,14,2,8,0,2,16,flat,thick,False
black-14-0.201-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.201-+5.png,images_balanced/black-14-0.201-+5.png,images_balanced/black-14-0.201-+5.png,black,"(0, 0, 0)",0.201,flat,14,thick,5,0.999,1.0,0.303,22,14,2,8,0,2,16,flat,thick,False
black-13-0.240-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.240-+5.png,images_balanced/black-13-0.240-+5.png,images_balanced/black-13-0.240-+5.png,black,"(0, 0, 0)",0.24,flat,13,thick,5,0.95,0.833,0.313,22,14,2,8,0,2,16,flat,thick,False
black-14-0.332-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.332-+5.png,images_balanced/black-14-0.332-+5.png,images_balanced/black-14-0.332-+5.png,black,"(0, 0, 0)",0.332,flat,14,thick,5,0.835,1.0,0.323,22,14,2,8,0,2,16,flat,thick,False
black-11-0.209-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-11-0.209-+4.png,images_balanced/black-11-0.209-+4.png,images_balanced/black-11-0.209-+4.png,black,"(0, 0, 0)",0.209,flat,11,thick,4,0.989,0.5,0.333,22,14,2,8,0,2,16,flat,thick,False
black-12-0.886-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-0.886-+5.png,images_balanced/black-12-0.886-+5.png,images_balanced/black-12-0.886-+5.png,black,"(0, 0, 0)",0.886,neutral,12,thick,5,0.0,0.667,0.343,22,14,2,8,0,2,16,flat,thick,False
black-13-0.215-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.215-+4.png,images_balanced/black-13-0.215-+4.png,images_balanced/black-13-0.215-+4.png,black,"(0, 0, 0)",0.215,flat,13,thick,4,0.981,0.833,0.354,22,14,2,8,0,2,16,flat,thick,False
black-14-0.218-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.218-+4.png,images_balanced/black-14-0.218-+4.png,images_balanced/black-14-0.218-+4.png,black,"(0, 0, 0)",0.218,flat,14,thick,4,0.977,1.0,0.364,22,14,2,8,0,2,16,flat,thick,False
black-14-0.202-+6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.202-+6.png,images_balanced/black-14-0.202-+6.png,images_balanced/black-14-0.202-+6.png,black,"(0, 0, 0)",0.202,flat,14,thick,6,0.997,1.0,0.374,22,14,2,8,0,2,16,flat,thick,False
black-10-0.201-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-0.201-+4.png,images_balanced/black-10-0.201-+4.png,images_balanced/black-10-0.201-+4.png,black,"(0, 0, 0)",0.201,flat,10,thick,4,0.999,0.333,0.384,22,14,2,8,0,2,16,flat,thick,False
black-13-0.339-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.339-+5.png,images_balanced/black-13-0.339-+5.png,images_balanced/black-13-0.339-+5.png,black,"(0, 0, 0)",0.339,flat,13,thick,5,0.826,0.833,0.394,22,14,2,8,0,2,16,flat,thick,False
black-09-0.892-+2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-0.892-+2.png,images_balanced/black-09-0.892-+2.png,images_balanced/black-09-0.892-+2.png,black,"(0, 0, 0)",0.892,neutral,9,neutral,2,0.0,0.0,0.404,22,14,2,8,0,2,16,flat,thick,True
black-14-0.243-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.243-+4.png,images_balanced/black-14-0.243-+4.png,images_balanced/black-14-0.243-+4.png,black,"(0, 0, 0)",0.243,flat,14,thick,4,0.946,1.0,0.414,22,14,2,8,0,2,16,flat,thick,False
black-14-1.015-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-1.015-+5.png,images_balanced/black-14-1.015-+5.png,images_balanced/black-14-1.015-+5.png,black,"(0, 0, 0)",1.015,neutral,14,thick,5,0.0,1.0,0.424,22,14,2,8,0,2,16,flat,thick,False
black-13-0.247-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.247-+5.png,images_balanced/black-13-0.247-+5.png,images_balanced/black-13-0.247-+5.png,black,"(0, 0, 0)",0.247,flat,13,thick,5,0.941,0.833,0.434,22,14,2,8,0,2,16,flat,thick,False
black-10-0.256-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-0.256-+5.png,images_balanced/black-10-0.256-+5.png,images_balanced/black-10-0.256-+5.png,black,"(0, 0, 0)",0.256,flat,10,thick,5,0.93,0.333,0.444,22,14,2,8,0,2,16,flat,thick,False
black-09-0.200-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-0.200-+4.png,images_balanced/black-09-0.200-+4.png,images_balanced/black-09-0.200-+4.png,black,"(0, 0, 0)",0.2,flat,9,thick,4,1.0,0.167,0.455,22,14,2,8,0,2,16,flat,thick,False
black-14-0.210-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.210-+4.png,images_balanced/black-14-0.210-+4.png,images_balanced/black-14-0.210-+4.png,black,"(0, 0, 0)",0.21,flat,14,thick,4,0.987,1.0,0.465,22,14,2,8,0,2,16,flat,thick,False
black-14-0.203-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.203-+5.png,images_balanced/black-14-0.203-+5.png,images_balanced/black-14-0.203-+5.png,black,"(0, 0, 0)",0.203,flat,14,thick,5,0.996,1.0,0.475,22,14,2,8,0,2,16,flat,thick,False
black-14-0.949-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.949-+5.png,images_balanced/black-14-0.949-+5.png,images_balanced/black-14-0.949-+5.png,black,"(0, 0, 0)",0.949,neutral,14,thick,5,0.0,1.0,0.485,22,14,2,8,0,2,16,flat,thick,False
black-11-0.814-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-11-0.814-+5.png,images_balanced/black-11-0.814-+5.png,images_balanced/black-11-0.814-+5.png,black,"(0, 0, 0)",0.814,flat,11,thick,5,0.232,0.5,0.495,22,14,2,8,0,2,16,flat,thick,False
black-14-0.934-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.934-+5.png,images_balanced/black-14-0.934-+5.png,images_balanced/black-14-0.934-+5.png,black,"(0, 0, 0)",0.934,neutral,14,thick,5,0.0,1.0,0.505,22,14,2,8,0,2,16,flat,thick,False
black-14-0.920-+6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.920-+6.png,images_balanced/black-14-0.920-+6.png,images_balanced/black-14-0.920-+6.png,black,"(0, 0, 0)",0.92,neutral,14,thick,6,0.0,1.0,0.515,22,14,2,8,0,2,16,flat,thick,False
black-12-1.045-+6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-1.045-+6.png,images_balanced/black-12-1.045-+6.png,images_balanced/black-12-1.045-+6.png,black,"(0, 0, 0)",1.045,neutral,12,thick,6,0.0,0.667,0.525,22,14,2,8,0,2,16,flat,thick,False
black-10-0.337-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-0.337-+5.png,images_balanced/black-10-0.337-+5.png,images_balanced/black-10-0.337-+5.png,black,"(0, 0, 0)",0.337,flat,10,thick,5,0.829,0.333,0.535,22,14,2,8,0,2,16,flat,thick,False
black-12-0.935-+6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-0.935-+6.png,images_balanced/black-12-0.935-+6.png,images_balanced/black-12-0.935-+6.png,black,"(0, 0, 0)",0.935,neutral,12,thick,6,0.0,0.667,0.545,22,14,2,8,0,2,16,flat,thick,False
black-14-0.513-+5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.513-+5.png,images_balanced/black-14-0.513-+5.png,images_balanced/black-14-0.513-+5.png,black,"(0, 0, 0)",0.513,flat,14,thick,5,0.609,1.0,0.556,22,14,2,8,0,2,16,flat,thick,False
