slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
black-07-0.210-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.210-+0.png,images_balanced/black-07-0.210-+0.png,images_balanced/black-07-0.210-+0.png,black,"(0, 0, 0)",0.21,flat,7,thin,0,0.987,0.2,0.818,22,14,2,8,0,2,16,flat,thin,False
black-05-0.204--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-05-0.204--1.png,images_balanced/black-05-0.204--1.png,images_balanced/black-05-0.204--1.png,black,"(0, 0, 0)",0.204,flat,5,thin,-1,0.995,0.6,0.828,22,14,2,8,0,2,16,flat,thin,False
black-03-0.634-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.634-+0.png,images_balanced/black-03-0.634-+0.png,images_balanced/black-03-0.634-+0.png,black,"(0, 0, 0)",0.634,flat,3,thin,0,0.457,1.0,0.838,22,14,2,8,0,2,16,flat,thin,False
black-03-0.518-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.518-+0.png,images_balanced/black-03-0.518-+0.png,images_balanced/black-03-0.518-+0.png,black,"(0, 0, 0)",0.518,flat,3,thin,0,0.602,1.0,0.848,22,14,2,8,0,2,16,flat,thin,False
black-06-0.959-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-06-0.959-+5.png,images_balanced/black-06-0.959-+5.png,images_balanced/black-06-0.959-+5.png,black,"(0, 0, 0)",0.959,neutral,6,neutral,5,0.0,0.0,0.859,22,14,2,8,0,2,16,flat,thin,True
black-08-0.219--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.219--1.png,images_balanced/black-08-0.219--1.png,images_balanced/black-08-0.219--1.png,black,"(0, 0, 0)",0.219,flat,8,thin,-1,0.976,0.0,0.869,22,14,2,8,0,2,16,flat,thin,False
black-08-0.200-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.200-+1.png,images_balanced/black-08-0.200-+1.png,images_balanced/black-08-0.200-+1.png,black,"(0, 0, 0)",0.2,flat,8,thin,1,1.0,0.0,0.879,22,14,2,8,0,2,16,flat,thin,False
black-03-0.206--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.206--2.png,images_balanced/black-03-0.206--2.png,images_balanced/black-03-0.206--2.png,black,"(0, 0, 0)",0.206,flat,3,thin,-2,0.992,1.0,0.889,22,14,2,8,0,2,16,flat,thin,False
black-04-0.208--3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.208--3.png,images_balanced/black-04-0.208--3.png,images_balanced/black-04-0.208--3.png,black,"(0, 0, 0)",0.208,flat,4,thin,-3,0.99,0.8,0.899,22,14,2,8,0,2,16,flat,thin,False
black-03-0.283-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.283-+0.png,images_balanced/black-03-0.283-+0.png,images_balanced/black-03-0.283-+0.png,black,"(0, 0, 0)",0.283,flat,3,thin,0,0.896,1.0,0.909,22,14,2,8,0,2,16,flat,thin,False
black-04-1.102-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-1.102-+4.png,images_balanced/black-04-1.102-+4.png,images_balanced/black-04-1.102-+4.png,black,"(0, 0, 0)",1.102,neutral,4,thin,4,0.0,0.8,0.919,22,14,2,8,0,2,16,flat,thin,False
black-03-0.207--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.207--2.png,images_balanced/black-03-0.207--2.png,images_balanced/black-03-0.207--2.png,black,"(0, 0, 0)",0.207,flat,3,thin,-2,0.991,1.0,0.929,22,14,2,8,0,2,16,flat,thin,False
black-03-0.344-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.344-+0.png,images_balanced/black-03-0.344-+0.png,images_balanced/black-03-0.344-+0.png,black,"(0, 0, 0)",0.344,flat,3,thin,0,0.82,1.0,0.939,22,14,2,8,0,2,16,flat,thin,False
black-03-0.218-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.218-+0.png,images_balanced/black-03-0.218-+0.png,images_balanced/black-03-0.218-+0.png,black,"(0, 0, 0)",0.218,flat,3,thin,0,0.977,1.0,0.949,22,14,2,8,0,2,16,flat,thin,False
black-07-0.981-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.981-+6.png,images_balanced/black-07-0.981-+6.png,images_balanced/black-07-0.981-+6.png,black,"(0, 0, 0)",0.981,neutral,7,neutral,6,0.0,0.0,0.96,22,14,2,8,0,2,16,flat,thin,True
black-03-0.301--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-03-0.301--2.png,images_balanced/black-03-0.301--2.png,images_balanced/black-03-0.301--2.png,black,"(0, 0, 0)",0.301,flat,3,thin,-2,0.874,1.0,0.97,22,14,2,8,0,2,16,flat,thin,False
black-05-0.201-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-05-0.201-+0.png,images_balanced/black-05-0.201-+0.png,images_balanced/black-05-0.201-+0.png,black,"(0, 0, 0)",0.201,flat,5,thin,0,0.999,0.6,0.98,22,14,2,8,0,2,16,flat,thin,False
black-04-0.224--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-04-0.224--2.png,images_balanced/black-04-0.224--2.png,images_balanced/black-04-0.224--2.png,black,"(0, 0, 0)",0.224,flat,4,thin,-2,0.97,0.8,0.99,22,14,2,8,0,2,16,flat,thin,False
black-05-0.870--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-05-0.870--1.png,images_balanced/black-05-0.870--1.png,images_balanced/black-05-0.870--1.png,black,"(0, 0, 0)",0.87,flat,5,thin,-1,0.162,0.6,1.0,22,14,2,8,0,2,16,flat,thin,False
black-09-0.970-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-0.970-+5.png,images_balanced/black-09-0.970-+5.png,images_balanced/black-09-0.970-+5.png,black,"(0, 0, 0)",0.97,neutral,9,neutral,5,0.0,0.0,0.0,22,14,2,8,0,2,16,flat,thick,True
black-10-0.856-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-0.856-+6.png,images_balanced/black-10-0.856-+6.png,images_balanced/black-10-0.856-+6.png,black,"(0, 0, 0)",0.856,neutral,10,neutral,6,0.0,0.0,0.01,22,14,2,8,0,2,16,flat,thick,True
black-09-0.986-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-0.986-+4.png,images_balanced/black-09-0.986-+4.png,images_balanced/black-09-0.986-+4.png,black,"(0, 0, 0)",0.986,neutral,9,neutral,4,0.0,0.0,0.02,22,14,2,8,0,2,16,flat,thick,True
black-10-0.828-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-0.828-+4.png,images_balanced/black-10-0.828-+4.png,images_balanced/black-10-0.828-+4.png,black,"(0, 0, 0)",0.828,neutral,10,neutral,4,0.0,0.0,0.03,22,14,2,8,0,2,16,flat,thick,True
black-10-1.073-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-1.073-+4.png,images_balanced/black-10-1.073-+4.png,images_balanced/black-10-1.073-+4.png,black,"(0, 0, 0)",1.073,neutral,10,neutral,4,0.0,0.0,0.04,22,14,2,8,0,2,16,flat,thick,True
black-08-1.231-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.231-+4.png,images_balanced/black-08-1.231-+4.png,images_balanced/black-08-1.231-+4.png,black,"(0, 0, 0)",1.231,neutral,8,neutral,4,0.0,0.0,0.051,22,14,2,8,0,2,16,flat,thick,True
black-09-0.889-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-0.889-+5.png,images_balanced/black-09-0.889-+5.png,images_balanced/black-09-0.889-+5.png,black,"(0, 0, 0)",0.889,neutral,9,neutral,5,0.0,0.0,0.061,22,14,2,8,0,2,16,flat,thick,True
black-09-0.931-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-0.931-+6.png,images_balanced/black-09-0.931-+6.png,images_balanced/black-09-0.931-+6.png,black,"(0, 0, 0)",0.931,neutral,9,neutral,6,0.0,0.0,0.071,22,14,2,8,0,2,16,flat,thick,True
black-08-1.079-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.079-+5.png,images_balanced/black-08-1.079-+5.png,images_balanced/black-08-1.079-+5.png,black,"(0, 0, 0)",1.079,neutral,8,neutral,5,0.0,0.0,0.081,22,14,2,8,0,2,16,flat,thick,True
black-08-0.880-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.880-+6.png,images_balanced/black-08-0.880-+6.png,images_balanced/black-08-0.880-+6.png,black,"(0, 0, 0)",0.88,neutral,8,neutral,6,0.0,0.0,0.091,22,14,2,8,0,2,16,flat,thick,True
black-10-1.157-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-1.157-+6.png,images_balanced/black-10-1.157-+6.png,images_balanced/black-10-1.157-+6.png,black,"(0, 0, 0)",1.157,neutral,10,neutral,6,0.0,0.0,0.101,22,14,2,8,0,2,16,flat,thick,True
black-10-1.289-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-1.289-+6.png,images_balanced/black-10-1.289-+6.png,images_balanced/black-10-1.289-+6.png,black,"(0, 0, 0)",1.289,neutral,10,neutral,6,0.0,0.0,0.111,22,14,2,8,0,2,16,flat,thick,True
black-07-1.068-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.068-+5.png,images_balanced/black-07-1.068-+5.png,images_balanced/black-07-1.068-+5.png,black,"(0, 0, 0)",1.068,neutral,7,neutral,5,0.0,0.0,0.121,22,14,2,8,0,2,16,flat,thick,True
black-07-0.956-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.956-+5.png,images_balanced/black-07-0.956-+5.png,images_balanced/black-07-0.956-+5.png,black,"(0, 0, 0)",0.956,neutral,7,neutral,5,0.0,0.0,0.131,22,14,2,8,0,2,16,flat,thick,True
black-08-1.259-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.259-+4.png,images_balanced/black-08-1.259-+4.png,images_balanced/black-08-1.259-+4.png,black,"(0, 0, 0)",1.259,neutral,8,neutral,4,0.0,0.0,0.141,22,14,2,8,0,2,16,flat,thick,True
black-06-0.965-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-06-0.965-+4.png,images_balanced/black-06-0.965-+4.png,images_balanced/black-06-0.965-+4.png,black,"(0, 0, 0)",0.965,neutral,6,neutral,4,0.0,0.0,0.152,22,14,2,8,0,2,16,flat,thick,True
black-07-0.963-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.963-+4.png,images_balanced/black-07-0.963-+4.png,images_balanced/black-07-0.963-+4.png,black,"(0, 0, 0)",0.963,neutral,7,neutral,4,0.0,0.0,0.162,22,14,2,8,0,2,16,flat,thick,True
black-07-0.883-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.883-+4.png,images_balanced/black-07-0.883-+4.png,images_balanced/black-07-0.883-+4.png,black,"(0, 0, 0)",0.883,neutral,7,neutral,4,0.0,0.0,0.172,22,14,2,8,0,2,16,flat,thick,True
black-06-1.224-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-06-1.224-+5.png,images_balanced/black-06-1.224-+5.png,images_balanced/black-06-1.224-+5.png,black,"(0, 0, 0)",1.224,neutral,6,neutral,5,0.0,0.0,0.182,22,14,2,8,0,2,16,flat,thick,True
black-08-1.126-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.126-+5.png,images_balanced/black-08-1.126-+5.png,images_balanced/black-08-1.126-+5.png,black,"(0, 0, 0)",1.126,neutral,8,neutral,5,0.0,0.0,0.192,22,14,2,8,0,2,16,flat,thick,True
black-09-1.034-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.034-+4.png,images_balanced/black-09-1.034-+4.png,images_balanced/black-09-1.034-+4.png,black,"(0, 0, 0)",1.034,neutral,9,neutral,4,0.0,0.0,0.202,22,14,2,8,0,2,16,flat,thick,True
black-09-1.314-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.314-+5.png,images_balanced/black-09-1.314-+5.png,images_balanced/black-09-1.314-+5.png,black,"(0, 0, 0)",1.314,neutral,9,neutral,5,0.0,0.0,0.212,22,14,2,8,0,2,16,flat,thick,True
black-07-0.804-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-0.804-+5.png,images_balanced/black-07-0.804-+5.png,images_balanced/black-07-0.804-+5.png,black,"(0, 0, 0)",0.804,neutral,7,neutral,5,0.0,0.0,0.222,22,14,2,8,0,2,16,flat,thick,True
black-09-1.123-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.123-+4.png,images_balanced/black-09-1.123-+4.png,images_balanced/black-09-1.123-+4.png,black,"(0, 0, 0)",1.123,neutral,9,neutral,4,0.0,0.0,0.232,22,14,2,8,0,2,16,flat,thick,True
black-07-1.093-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-07-1.093-+4.png,images_balanced/black-07-1.093-+4.png,images_balanced/black-07-1.093-+4.png,black,"(0, 0, 0)",1.093,neutral,7,neutral,4,0.0,0.0,0.242,22,14,2,8,0,2,16,flat,thick,True
black-11-0.451-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-11-0.451-+6.png,images_balanced/black-11-0.451-+6.png,images_balanced/black-11-0.451-+6.png,black,"(0, 0, 0)",0.451,flat,11,thick,6,0.686,0.5,0.253,22,14,2,8,0,2,16,flat,thick,False
black-08-0.827-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-0.827-+4.png,images_balanced/black-08-0.827-+4.png,images_balanced/black-08-0.827-+4.png,black,"(0, 0, 0)",0.827,neutral,8,neutral,4,0.0,0.0,0.263,22,14,2,8,0,2,16,flat,thick,True
black-12-0.373-+8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-0.373-+8.png,images_balanced/black-12-0.373-+8.png,images_balanced/black-12-0.373-+8.png,black,"(0, 0, 0)",0.373,flat,12,thick,8,0.784,0.667,0.273,22,14,2,8,0,2,16,flat,thick,False
black-14-0.725-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.725-+6.png,images_balanced/black-14-0.725-+6.png,images_balanced/black-14-0.725-+6.png,black,"(0, 0, 0)",0.725,flat,14,thick,6,0.344,1.0,0.283,22,14,2,8,0,2,16,flat,thick,False
black-14-0.277-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.277-+7.png,images_balanced/black-14-0.277-+7.png,images_balanced/black-14-0.277-+7.png,black,"(0, 0, 0)",0.277,flat,14,thick,7,0.904,1.0,0.293,22,14,2,8,0,2,16,flat,thick,False
black-14-0.662-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.662-+7.png,images_balanced/black-14-0.662-+7.png,images_balanced/black-14-0.662-+7.png,black,"(0, 0, 0)",0.662,flat,14,thick,7,0.422,1.0,0.303,22,14,2,8,0,2,16,flat,thick,False
black-08-1.009-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-08-1.009-+4.png,images_balanced/black-08-1.009-+4.png,images_balanced/black-08-1.009-+4.png,black,"(0, 0, 0)",1.009,neutral,8,neutral,4,0.0,0.0,0.313,22,14,2,8,0,2,16,flat,thick,True
black-12-0.580-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-0.580-+6.png,images_balanced/black-12-0.580-+6.png,images_balanced/black-12-0.580-+6.png,black,"(0, 0, 0)",0.58,flat,12,thick,6,0.525,0.667,0.323,22,14,2,8,0,2,16,flat,thick,False
black-14-0.885-+9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.885-+9.png,images_balanced/black-14-0.885-+9.png,images_balanced/black-14-0.885-+9.png,black,"(0, 0, 0)",0.885,neutral,14,thick,9,0.0,1.0,0.333,22,14,2,8,0,2,16,flat,thick,False
black-14-0.339-+8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.339-+8.png,images_balanced/black-14-0.339-+8.png,images_balanced/black-14-0.339-+8.png,black,"(0, 0, 0)",0.339,flat,14,thick,8,0.826,1.0,0.343,22,14,2,8,0,2,16,flat,thick,False
black-12-0.203-+9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-0.203-+9.png,images_balanced/black-12-0.203-+9.png,images_balanced/black-12-0.203-+9.png,black,"(0, 0, 0)",0.203,flat,12,thick,9,0.996,0.667,0.354,22,14,2,8,0,2,16,flat,thick,False
black-09-1.077-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-1.077-+6.png,images_balanced/black-09-1.077-+6.png,images_balanced/black-09-1.077-+6.png,black,"(0, 0, 0)",1.077,neutral,9,neutral,6,0.0,0.0,0.364,22,14,2,8,0,2,16,flat,thick,True
black-12-0.955-+10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-0.955-+10.png,images_balanced/black-12-0.955-+10.png,images_balanced/black-12-0.955-+10.png,black,"(0, 0, 0)",0.955,neutral,12,thick,10,0.0,0.667,0.374,22,14,2,8,0,2,16,flat,thick,False
black-13-0.205-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.205-+6.png,images_balanced/black-13-0.205-+6.png,images_balanced/black-13-0.205-+6.png,black,"(0, 0, 0)",0.205,flat,13,thick,6,0.994,0.833,0.384,22,14,2,8,0,2,16,flat,thick,False
black-10-1.065-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-10-1.065-+4.png,images_balanced/black-10-1.065-+4.png,images_balanced/black-10-1.065-+4.png,black,"(0, 0, 0)",1.065,neutral,10,neutral,4,0.0,0.0,0.394,22,14,2,8,0,2,16,flat,thick,True
black-14-0.331-+8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.331-+8.png,images_balanced/black-14-0.331-+8.png,images_balanced/black-14-0.331-+8.png,black,"(0, 0, 0)",0.331,flat,14,thick,8,0.836,1.0,0.404,22,14,2,8,0,2,16,flat,thick,False
black-12-0.200-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-12-0.200-+7.png,images_balanced/black-12-0.200-+7.png,images_balanced/black-12-0.200-+7.png,black,"(0, 0, 0)",0.2,flat,12,thick,7,1.0,0.667,0.414,22,14,2,8,0,2,16,flat,thick,False
black-09-0.201-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-09-0.201-+7.png,images_balanced/black-09-0.201-+7.png,images_balanced/black-09-0.201-+7.png,black,"(0, 0, 0)",0.201,flat,9,thick,7,0.999,0.167,0.424,22,14,2,8,0,2,16,flat,thick,False
black-11-0.254-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-11-0.254-+7.png,images_balanced/black-11-0.254-+7.png,images_balanced/black-11-0.254-+7.png,black,"(0, 0, 0)",0.254,flat,11,thick,7,0.932,0.5,0.434,22,14,2,8,0,2,16,flat,thick,False
black-11-0.809-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-11-0.809-+7.png,images_balanced/black-11-0.809-+7.png,images_balanced/black-11-0.809-+7.png,black,"(0, 0, 0)",0.809,flat,11,thick,7,0.239,0.5,0.444,22,14,2,8,0,2,16,flat,thick,False
black-14-0.344-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.344-+6.png,images_balanced/black-14-0.344-+6.png,images_balanced/black-14-0.344-+6.png,black,"(0, 0, 0)",0.344,flat,14,thick,6,0.82,1.0,0.455,22,14,2,8,0,2,16,flat,thick,False
black-11-0.258-+8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-11-0.258-+8.png,images_balanced/black-11-0.258-+8.png,images_balanced/black-11-0.258-+8.png,black,"(0, 0, 0)",0.258,flat,11,thick,8,0.927,0.5,0.465,22,14,2,8,0,2,16,flat,thick,False
black-13-0.222-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.222-+7.png,images_balanced/black-13-0.222-+7.png,images_balanced/black-13-0.222-+7.png,black,"(0, 0, 0)",0.222,flat,13,thick,7,0.972,0.833,0.475,22,14,2,8,0,2,16,flat,thick,False
black-14-0.225-+8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.225-+8.png,images_balanced/black-14-0.225-+8.png,images_balanced/black-14-0.225-+8.png,black,"(0, 0, 0)",0.225,flat,14,thick,8,0.969,1.0,0.485,22,14,2,8,0,2,16,flat,thick,False
black-14-0.211-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.211-+6.png,images_balanced/black-14-0.211-+6.png,images_balanced/black-14-0.211-+6.png,black,"(0, 0, 0)",0.211,flat,14,thick,6,0.986,1.0,0.495,22,14,2,8,0,2,16,flat,thick,False
black-13-0.239-+9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.239-+9.png,images_balanced/black-13-0.239-+9.png,images_balanced/black-13-0.239-+9.png,black,"(0, 0, 0)",0.239,flat,13,thick,9,0.951,0.833,0.505,22,14,2,8,0,2,16,flat,thick,False
black-13-0.453-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.453-+6.png,images_balanced/black-13-0.453-+6.png,images_balanced/black-13-0.453-+6.png,black,"(0, 0, 0)",0.453,flat,13,thick,6,0.684,0.833,0.515,22,14,2,8,0,2,16,flat,thick,False
black-14-0.237-+8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.237-+8.png,images_balanced/black-14-0.237-+8.png,images_balanced/black-14-0.237-+8.png,black,"(0, 0, 0)",0.237,flat,14,thick,8,0.954,1.0,0.525,22,14,2,8,0,2,16,flat,thick,False
black-14-0.305-+9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.305-+9.png,images_balanced/black-14-0.305-+9.png,images_balanced/black-14-0.305-+9.png,black,"(0, 0, 0)",0.305,flat,14,thick,9,0.869,1.0,0.535,22,14,2,8,0,2,16,flat,thick,False
black-14-0.437-+6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.437-+6.png,images_balanced/black-14-0.437-+6.png,images_balanced/black-14-0.437-+6.png,black,"(0, 0, 0)",0.437,flat,14,thick,6,0.704,1.0,0.545,22,14,2,8,0,2,16,flat,thick,False
black-14-0.926-+11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.926-+11.png,images_balanced/black-14-0.926-+11.png,images_balanced/black-14-0.926-+11.png,black,"(0, 0, 0)",0.926,neutral,14,thick,11,0.0,1.0,0.556,22,14,2,8,0,2,16,flat,thick,False
black-13-0.932-+11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-13-0.932-+11.png,images_balanced/black-13-0.932-+11.png,images_balanced/black-13-0.932-+11.png,black,"(0, 0, 0)",0.932,neutral,13,thick,11,0.0,0.833,0.566,22,14,2,8,0,2,16,flat,thick,False
black-14-0.283-+7,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/black-14-0.283-+7.png,images_balanced/black-14-0.283-+7.png,images_balanced/black-14-0.283-+7.png,black,"(0, 0, 0)",0.283,flat,14,thick,7,0.896,1.0,0.576,22,14,2,8,0,2,16,flat,thick,False
